gene_name,GPT_Surface,GPT_Secreted,GPT_Intracellular,HPA_Score,UNI_Neg_Score,GPI_Score,CSPA_Score,TMHMM_Score,UNI_Score,UNI_CellSurface,Tier,Custom_Edit
GIPC2,-100,-100,100,0,3,0,NA,0,-1,0,Tier4,0
GIPC3,0,0,0,0,3,0,NA,0,0,0,Tier4,0
GK3P,-70,-80,70,NA,2,0,NA,0,-2,0,Tier4,0
GK5,0,0,0,0,2,0,NA,0,-1,0,Tier4,0
GKAP1,-50,-50,50,0,2,0,NA,0,-1,0,Tier4,0
GKN1,-100,-100,100,NA,2,0,NA,0,-4,0,Tier4,0
GLB1L,-100,-100,100,NA,3,0,NA,0,-1,0,Tier4,0
GLB1L2,-95,-95,95,-1,3,0,NA,0,-1,0,Tier4,0
GLB1L3,-95,-95,95,NA,3,0,NA,0,0,0,Tier4,0
GLDC,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
GLE1,-95,-95,95,0,2,0,NA,0,-2,0,Tier4,0
GLI2,-90,-95,85,0,0,0,NA,0,-2,0,Tier4,0
GLI3,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
GLI4,-90,-90,90,0,0,0,NA,0,-1,0,Tier4,0
GLIPR1L1,-100,-100,-100,NA,2,0,NA,0,2,0,Tier4,0
GLIPR2,-50,-50,50,0,2,0,NA,0,-1,0,Tier4,0
GLIS1,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
GLIS2,-90,-90,90,0,0,0,NA,0,-2,0,Tier4,0
GLMN,-80,-80,80,0,2,0,NA,0,0,0,Tier4,0
GLOD4,0,0,0,0,2,0,NA,0,-1,0,Tier4,0
GLOD5,-100,-100,-100,0,3,0,NA,0,0,0,Tier4,0
GLRX2,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
GLRX3,-100,-100,100,NA,2,0,NA,0,-1,0,Tier4,0
GLRX5,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
GLS,-90,-90,90,0,2,0,NA,0,-2,0,Tier4,0
GLS2,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
GLT1D1,-90,-90,90,-1,2,0,NA,0,-1,0,Tier4,0
GLT6D1,-100,-100,-100,NA,2,0,NA,0,0,0,Tier4,0
GLUD1,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
GLYAT,-100,-100,100,NA,2,0,NA,0,-1,0,Tier4,0
GLYATL1,-99,-99,90,0,2,0,NA,0,0,0,Tier4,0
GLYATL1B,-100,-100,100,0,2,0,NA,0,0,0,Tier4,0
GLYATL2,-95,-90,90,0,1,0,NA,0,-1,0,Tier4,0
GLYATL3,-95,-95,80,NA,2,0,NA,0,0,0,Tier4,0
GLYCTK,-95,-95,95,0,2,0,NA,0,-2,0,Tier4,0
GLYR1,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
GM2A,-90,-90,70,0,2,0,NA,0,0,0,Tier4,0
GMCL1,-90,-90,90,NA,2,0,NA,0,-1,0,Tier4,0
GMCL2,-95,-95,75,NA,1,0,NA,0,-1,0,Tier4,0
GMDS,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GMEB1,-80,-80,80,0,0,0,NA,0,0,0,Tier4,0
GMEB2,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
GMFB,-95,-70,80,0,3,0,NA,0,0,0,Tier4,0
GMFG,-100,-100,100,0,3,0,NA,0,0,0,Tier4,0
GMNC,-50,-50,-50,NA,0,0,NA,0,-1,0,Tier4,0
GMNN,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
GMPPA,-95,-95,85,0,2,0,NA,0,-1,0,Tier4,0
GMPR,-95,-95,80,NA,2,0,NA,0,0,0,Tier4,0
GMPR2,0,0,0,0,2,0,NA,0,0,0,Tier4,0
GNA11,-80,-95,80,NA,3,0,NA,0,4,0,Tier4,0
GNA12,-80,-80,80,0,3,0,NA,0,4,0,Tier4,0
GNAI3,-100,-100,100,0,1,0,NA,0,4,0,Tier4,0
GNAL,-100,-100,80,0,3,0,NA,0,5,0,Tier4,0
GNAO1,-100,-100,100,NA,2,0,NA,0,5,0,Tier4,0
GNAT1,-95,-95,85,0,2,0,NA,0,0,0,Tier4,0
GNAT2,-95,-95,85,NA,3,0,NA,0,0,0,Tier4,0
GNAZ,-100,-100,100,0,2,0,NA,0,0,0,Tier4,0
GNB1L,-80,-80,80,0,2,0,NA,0,-2,0,Tier4,0
GNB5,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GNE,-90,-90,90,0,2,0,NA,0,-1,0,Tier4,0
GNG10,-100,-100,100,NA,3,0,NA,0,4,0,Tier4,0
GNG12,-100,-100,100,0,3,0,NA,0,4,0,Tier4,0
GNG13,-100,-100,100,NA,3,0,NA,0,4,0,Tier4,0
GNG14,-90,-90,90,NA,3,0,NA,0,5,0,Tier4,0
GNG3,-100,-100,100,NA,3,0,NA,0,4,0,Tier4,0
GNG4,-100,-100,100,NA,3,0,NA,0,4,0,Tier4,0
GNG5,-90,-95,80,NA,3,0,NA,0,4,0,Tier4,0
GNG7,-100,-100,100,NA,3,0,NA,0,4,0,Tier4,0
GNG8,-90,-90,90,NA,3,0,NA,0,4,0,Tier4,0
GNGT2,0,0,0,NA,3,0,NA,0,4,0,Tier4,0
GNL1,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GNL2,-95,-0,-0,0,1,0,NA,0,-1,0,Tier4,0
GNL3,-95,-95,80,0,1,0,NA,0,-1,0,Tier4,0
GNL3L,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
GNLY,-95,90,90,NA,2,0,NA,0,0,0,Tier4,0
GNMT,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
GNPDA1,-90,-90,95,0,2,0,NA,0,-1,0,Tier4,0
GNPDA2,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
GNPNAT1,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
GNRH1,-95,80,80,NA,3,0,NA,0,0,0,Tier4,0
GNRH2,-90,80,80,NA,3,0,NA,0,0,0,Tier4,0
GOLGA1,-95,-95,95,0,2,0,NA,0,-3,0,Tier4,0
GOLGA2,-95,-95,95,0,1,0,NA,0,-3,0,Tier4,0
GOLGA3,-95,-95,85,0,2,0,NA,0,0,0,Tier4,0
GOLGA4,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
GOLGA6A,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GOLGA6B,-90,-95,80,0,2,0,NA,0,0,0,Tier4,0
GOLGA6C,-95,-95,90,0,2,0,NA,0,0,0,Tier4,0
GOLGA6D,-95,-95,90,0,2,0,NA,0,0,0,Tier4,0
GOLGA6L1,-100,-0,-0,NA,3,0,NA,0,0,0,Tier4,0
GOLGA6L10,-95,-95,95,NA,3,0,NA,0,0,0,Tier4,0
GOLGA6L2,-98,-98,98,NA,3,0,NA,0,0,0,Tier4,0
GOLGA6L22,-95,-95,95,NA,3,0,NA,0,0,0,Tier4,0
GOLGA6L4,-95,-95,-95,NA,3,0,NA,0,0,0,Tier4,0
GOLGA6L6,-100,-100,100,NA,3,0,NA,0,0,0,Tier4,0
GOLGA6L7,-95,-95,70,NA,2,0,NA,0,0,0,Tier4,0
GOLGA6L9,-50,-50,-50,NA,3,0,NA,0,0,0,Tier4,0
GOLGA7,-100,-100,100,NA,2,0,NA,0,-1,0,Tier4,0
GOLGA8A,-90,-90,80,0,2,0,NA,0,-1,0,Tier4,0
GOLGA8B,-100,-100,100,0,2,0,NA,0,-1,0,Tier4,0
GOLGA8F,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8G,-95,-95,90,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8H,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8J,-90,-90,90,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8K,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8M,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8N,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8O,-90,-90,90,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8Q,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8R,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8S,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLGA8T,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
GOLPH3,-95,-95,95,0,1,0,NA,0,4,0,Tier4,0
GON4L,-95,-95,85,0,1,0,NA,0,-1,0,Tier4,0
GON7,-100,-100,-100,0,2,0,NA,0,-1,0,Tier4,0
GORASP1,-100,-100,100,0,2,0,NA,0,-3,0,Tier4,0
GORASP2,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
GOT1,-100,-100,100,NA,1,0,NA,0,-1,0,Tier4,0
GOT1L1,-100,-100,100,NA,2,0,NA,0,-1,0,Tier4,0
GOT2,-95,-95,90,NA,1,0,NA,0,4,0,Tier4,0
GPALPP1,-50,-50,-50,0,3,0,NA,0,0,0,Tier4,0
GPAM,-90,-90,80,0,1,0,NA,0,-1,0,Tier4,0
GPANK1,-100,-100,-100,0,3,0,NA,0,0,0,Tier4,0
GPAT2,-95,-95,95,0,1,0,NA,0,4,0,Tier4,0
GPATCH11,-90,-90,80,0,3,0,NA,0,-1,0,Tier4,0
GPATCH2,-90,-90,90,0,2,0,NA,0,-1,0,Tier4,0
GPATCH2L,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GPATCH3,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
GPATCH4,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GPATCH8,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GPCPD1,0,0,0,0,2,0,NA,0,-1,0,Tier4,0
GPD1,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
GPD1L,-98,-98,98,NA,2,0,NA,0,-1,0,Tier4,0
GPD2,-90,-90,90,0,2,0,NA,0,0,0,Tier4,0
GPHA2,0,0,0,-1,3,0,NA,0,0,0,Tier4,0
GPHB5,0,0,0,NA,3,0,NA,0,0,0,Tier4,0
GPHN,-95,-99,95,0,2,0,NA,0,3,0,Tier4,0
GPKOW,-100,-100,100,0,1,0,NA,0,-1,0,Tier4,0
GPLD1,0,0,0,NA,3,0,NA,0,0,0,Tier4,0
GPN1,-95,-95,80,0,2,0,NA,0,-2,0,Tier4,0
GPN2,0,0,0,NA,3,0,NA,0,0,0,Tier4,0
GPN3,-95,-95,95,0,3,0,NA,0,0,0,Tier4,0
GPRASP1,-85,-95,85,0,1,0,NA,0,-1,0,Tier4,0
GPRASP2,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GPRIN3,-50,-50,50,0,3,0,NA,0,0,0,Tier4,0
GPS1,-95,-95,95,0,2,0,NA,0,-2,0,Tier4,0
GPS2,-95,-95,90,0,1,0,NA,0,-3,0,Tier4,0
GPSM1,-95,-95,95,0,1,0,NA,0,0,0,Tier4,0
GPSM2,-95,-95,95,0,2,0,NA,0,4,0,Tier4,0
GPSM3,-95,-95,95,NA,3,0,NA,0,-1,0,Tier4,0
GPT2,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GPX2,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
GPX3,-95,80,-85,NA,2,0,NA,0,0,0,Tier4,0
GPX4,-95,-95,85,0,0,0,NA,0,-2,0,Tier4,0
GPX5,-95,-90,80,NA,2,0,NA,0,0,0,Tier4,0
GPX6,-100,-100,100,NA,2,0,NA,0,-1,0,Tier4,0
GPX7,-95,-70,70,NA,1,0,NA,0,-1,0,Tier4,0
GRAPL,0,0,0,0,2,0,NA,0,0,0,Tier4,0
GRASP,-100,-100,100,0,2,0,NA,0,4,0,Tier4,0
GRB10,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
GREB1,-95,-95,95,0,2,0,NA,0,5,0,Tier4,0
GREB1L,-95,-95,95,0,3,0,NA,0,5,0,Tier4,0
GRHL1,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
GRHL2,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
GRHPR,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GRIFIN,-90,-90,80,NA,3,0,NA,0,0,0,Tier4,0
GRIP1,-95,-95,95,NA,2,0,NA,0,1,0,Tier4,0
GRIP2,-80,-90,80,0,1,0,NA,0,-1,0,Tier4,0
GRIPAP1,-100,-100,100,0,2,0,NA,0,-4,0,Tier4,0
GRK1,-95,-95,90,0,3,0,NA,0,0,0,Tier4,0
GRP,0,0,0,NA,2,0,NA,0,-4,0,Tier4,0
GRPEL1,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
GRPEL2,-95,-95,85,0,1,0,NA,0,-1,0,Tier4,0
GRSF1,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
GRTP1,-100,-100,100,NA,3,0,NA,0,0,0,Tier4,0
GRWD1,-95,-95,90,0,0,0,NA,0,-2,0,Tier4,0
GRXCR1,-95,-95,95,NA,3,0,NA,0,0,0,Tier4,0
GRXCR2,-100,-100,100,NA,3,0,NA,0,0,0,Tier4,0
GSAP,0,0,0,0,2,0,NA,0,-1,0,Tier4,0
GSC,-50,-50,50,0,0,0,NA,0,0,0,Tier4,0
GSC2,-90,-90,75,NA,0,0,NA,0,-1,0,Tier4,0
GSDMB,-75,-75,-75,0,3,0,NA,0,4,0,Tier4,0
GSDMC,-100,-100,100,0,2,0,NA,0,4,0,Tier4,0
GSDME,-95,-95,95,0,2,0,NA,0,4,0,Tier4,0
GSE1,-95,-95,95,0,3,0,NA,0,0,0,Tier4,0
GSK3A,-97,-97,90,0,0,0,NA,0,0,0,Tier4,0
GSK3B,-95,-95,85,0,0,0,NA,0,3,0,Tier4,0
GSKIP,0,0,0,0,2,0,NA,0,-2,0,Tier4,0
GSPT1,-95,-95,80,0,1,0,NA,0,0,0,Tier4,0
GSPT2,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
GSR,-100,-100,100,0,1,0,NA,0,0,0,Tier4,0
GSS,0,0,0,0,2,0,NA,0,0,0,Tier4,0
GSTA1,-100,-100,100,0,1,0,NA,0,0,0,Tier4,0
GSTA2,-100,-100,100,0,2,0,NA,0,0,0,Tier4,0
GSTA3,-70,-85,70,0,2,0,NA,0,0,0,Tier4,0
GSTA5,-100,-100,100,0,2,0,NA,0,-1,0,Tier4,0
GSTCD,-95,-85,85,0,3,0,NA,0,-1,0,Tier4,0
GSTK1,-90,-90,90,0,1,0,NA,0,-1,0,Tier4,0
GSTO1,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
GSTO2,-90,-90,90,0,2,0,NA,0,0,0,Tier4,0
GSTP1,-100,-100,100,0,1,0,NA,0,-3,0,Tier4,0
GSTT2B,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
GSTT4,-95,-95,90,NA,3,0,NA,0,-1,0,Tier4,0
GSTZ1,-95,-95,80,0,1,0,NA,0,-1,0,Tier4,0
GSX1,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
GSX2,-95,-95,80,NA,1,0,NA,0,-2,0,Tier4,0
GTDC1,-50,-50,50,0,1,0,NA,0,-2,0,Tier4,0
GTF2A1,-95,-95,80,0,0,0,NA,0,0,0,Tier4,0
GTF2A1L,0,0,0,0,1,0,NA,0,-1,0,Tier4,0
GTF2A2,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
GTF2B,-100,-100,100,0,0,0,NA,0,-2,0,Tier4,0
GTF2E1,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
GTF2E2,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
GTF2F1,-95,-95,90,0,0,0,NA,0,0,0,Tier4,0
GTF2F2,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
GTF2H1,-95,-95,90,0,0,0,NA,0,0,0,Tier4,0
GTF2H2,-100,-100,100,0,0,0,NA,0,-1,0,Tier4,0
GTF2H2C,-100,-100,100,0,NA,0,NA,0,0,0,Tier4,0
GTF2H3,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
GTF2H4,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
GTF2H5,-95,-95,80,NA,1,0,NA,0,-2,0,Tier4,0
GTF2I,-100,-100,100,0,0,0,NA,0,-2,0,Tier4,0
GTF2IRD1,-100,-100,100,0,0,0,NA,0,0,0,Tier4,0
GTF2IRD2,-90,-90,80,0,1,0,NA,0,0,0,Tier4,0
GTF2IRD2B,-95,-95,80,0,1,0,NA,0,0,0,Tier4,0
GTF3A,-95,-95,95,0,1,0,NA,0,0,0,Tier4,0
GTF3C1,-97,-97,90,0,0,0,NA,0,0,0,Tier4,0
GTF3C2,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
GTF3C3,0,0,0,0,0,0,NA,0,0,0,Tier4,0
GTF3C4,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
GTF3C5,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
GTF3C6,-95,-95,75,0,0,0,NA,0,-1,0,Tier4,0
GTPBP1,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
GTPBP10,-95,-90,90,NA,1,0,NA,0,-2,0,Tier4,0
GTPBP2,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GTPBP3,-90,-90,90,0,2,0,NA,0,-2,0,Tier4,0
GTPBP4,-90,-90,85,0,0,0,NA,0,-1,0,Tier4,0
GTPBP6,-95,-95,95,0,1,0,NA,0,0,0,Tier4,0
GTPBP8,-95,-90,80,0,2,0,NA,0,0,0,Tier4,0
GTSF1,-95,-95,95,0,3,0,NA,0,-1,0,Tier4,0
GTSF1L,-100,-100,100,0,3,0,NA,0,0,0,Tier4,0
GUCA2A,-70,-70,70,NA,3,0,NA,0,0,0,Tier4,0
GUCA2B,-95,-95,95,NA,3,0,NA,0,0,0,Tier4,0
GUCD1,-95,-95,95,0,3,0,NA,0,0,0,Tier4,0
GUCY1A1,-100,-100,100,0,2,0,NA,0,-1,0,Tier4,0
GUCY1A2,-95,-95,95,NA,2,0,NA,0,0,0,Tier4,0
GUCY1B1,-80,-80,80,0,2,0,NA,0,-1,0,Tier4,0
GUF1,-90,-90,90,0,0,0,NA,0,-1,0,Tier4,0
GULP1,-90,-90,90,0,3,0,NA,0,-1,0,Tier4,0
GVQW2,0,0,0,NA,3,0,NA,0,0,0,Tier4,0
GVQW3,0,0,0,0,3,0,NA,0,0,0,Tier4,0
GXYLT2,-90,-90,-70,0,3,0,NA,0,0,0,Tier4,0
GYG1,-50,-50,-50,0,2,0,NA,0,-2,0,Tier4,0
GYG2,-100,-100,100,0,2,0,NA,0,-2,0,Tier4,0
GYS1,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
GYS2,-95,-95,90,NA,2,0,NA,0,0,0,Tier4,0
GZF1,-100,-100,-100,0,0,0,NA,0,-2,0,Tier4,0
GZMA,-95,95,-95,NA,2,0,NA,0,-3,0,Tier4,0
GZMB,-100,100,-100,-1,1,0,NA,0,-2,0,Tier4,0
GZMK,-95,95,-80,-1,3,0,NA,0,0,0,Tier4,0
GZMM,-95,80,-70,NA,3,0,NA,0,0,0,Tier4,0
H1F0,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
H1FNT,-95,-95,95,0,2,0,NA,0,-2,0,Tier4,0
H1FOO,-100,-100,100,NA,1,0,NA,0,-3,0,Tier4,0
H1FX,-95,-95,95,0,1,0,NA,0,0,0,Tier4,0
H2AFB1,-100,-100,100,NA,0,0,NA,0,-2,0,Tier4,0
H2AFB2,-100,-100,100,NA,NA,0,NA,0,0,0,Tier4,0
H2AFB3,-100,-100,100,NA,0,0,NA,0,-2,0,Tier4,0
H2AFJ,-100,-100,100,0,0,0,NA,0,-2,0,Tier4,0
H2AFV,-100,-100,100,NA,0,0,NA,0,-2,0,Tier4,0
H2AFX,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
H2AFY,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
H2AFY2,-100,-100,100,0,0,0,NA,0,-2,0,Tier4,0
H2AFZ,-100,-100,100,0,0,0,NA,0,0,0,Tier4,0
H2BFM,-100,-100,100,NA,1,0,NA,0,0,0,Tier4,0
H2BFS,-95,-80,80,0,1,0,NA,0,0,0,Tier4,0
H2BFWT,-95,-95,95,NA,1,0,NA,0,-2,0,Tier4,0
H3.Y,-99,-99,99,0,NA,0,NA,0,0,0,Tier4,0
H3F3A,-100,-100,100,0,0,0,NA,0,-1,0,Tier4,0
H3F3B,-100,-100,100,0,NA,0,NA,0,0,0,Tier4,0
H3F3C,-95,-95,95,0,1,0,NA,0,0,0,Tier4,0
HAAO,-95,-95,95,NA,1,0,NA,0,-1,0,Tier4,0
HABP4,0,0,0,0,0,0,NA,0,-4,0,Tier4,0
HACE1,-90,-90,70,0,0,0,NA,0,-3,0,Tier4,0
HACL1,-100,-100,100,0,1,0,NA,0,-1,0,Tier4,0
HADH,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
HADHA,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
HADHB,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
HAGH,-95,-95,95,NA,2,0,NA,0,-2,0,Tier4,0
HAGHL,-100,-100,100,NA,3,0,NA,0,0,0,Tier4,0
HAL,-99,-99,99,0,2,0,NA,0,0,0,Tier4,0
HAMP,-100,100,-100,NA,1,0,NA,0,-1,0,Tier4,0
HAND1,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
HAND2,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
HAO1,-80,-80,80,0,0,0,NA,0,-1,0,Tier4,0
HAO2,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
HAP1,-80,-80,80,0,1,0,NA,0,-12,0,Tier4,0
HAPLN1,0,0,0,-1,3,0,NA,0,0,0,Tier4,0
HAPLN2,-100,100,-100,NA,3,0,NA,0,-1,0,Tier4,0
HAPLN4,-100,-100,100,NA,3,0,NA,0,-1,0,Tier4,0
HARS,-100,-100,100,0,0,0,NA,0,-1,0,Tier4,0
HARS2,-95,-95,85,0,0,0,NA,0,-1,0,Tier4,0
HASPIN,-80,-80,80,0,1,0,NA,0,-3,0,Tier4,0
HAT1,-100,-100,100,0,0,0,NA,0,-3,0,Tier4,0
HAUS1,-95,-95,90,0,2,0,NA,0,-1,0,Tier4,0
HAUS2,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
HAUS4,-90,-90,90,NA,2,0,NA,0,-1,0,Tier4,0
HAUS5,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
HAUS6,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
HAUS8,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
HAX1,-95,-95,95,0,1,0,NA,0,0,0,Tier4,0
HBA1,-100,-100,100,NA,NA,0,NA,0,0,0,Tier4,0
HBA2,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
HBB,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
HBD,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
HBE1,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
HBG1,-100,-100,100,NA,2,0,NA,0,0,0,Tier4,0
HBG2,-95,70,-70,NA,2,0,NA,0,0,0,Tier4,0
HBM,0,0,0,NA,3,0,NA,0,0,0,Tier4,0
HBP1,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
HBQ1,-100,-100,-100,0,3,0,NA,0,0,0,Tier4,0
HBS1L,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
HBZ,-100,-100,90,0,3,0,NA,0,0,0,Tier4,0
HCCS,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
HCFC1,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
HCFC1R1,-96,-98,95,0,2,0,NA,0,-2,0,Tier4,0
HCRT,-95,-95,95,NA,1,0,NA,0,-4,0,Tier4,0
HDAC1,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
HDAC10,-95,-95,90,0,0,0,NA,0,-2,0,Tier4,0
HDAC2,-95,-95,90,0,0,0,NA,0,-2,0,Tier4,0
HDAC3,-95,-95,95,0,0,0,NA,0,-3,0,Tier4,0
HDAC4,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
HDAC5,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
HDAC7,-95,-95,90,0,0,0,NA,0,-2,0,Tier4,0
HDAC8,-100,-100,100,NA,0,0,NA,0,-3,0,Tier4,0
HDAC9,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
HDC,0,0,0,0,2,0,NA,0,0,0,Tier4,0
HDDC2,-90,-90,-90,0,3,0,NA,0,0,0,Tier4,0
HDDC3,0,0,0,0,3,0,NA,0,0,0,Tier4,0
HDGF,-100,-100,100,-1,0,0,NA,0,-4,0,Tier4,0
HDGFL1,0,0,0,0,1,0,NA,0,0,0,Tier4,0
HDGFL2,0,0,0,0,0,0,NA,0,-2,0,Tier4,0
HDGFL3,-50,-50,50,0,2,0,NA,0,-1,0,Tier4,0
HDHD2,-100,-100,100,0,3,0,NA,0,0,0,Tier4,0
HDHD3,-90,-90,90,0,2,0,NA,0,0,0,Tier4,0
HDHD5,-95,-95,70,0,2,0,NA,0,0,0,Tier4,0
HDLBP,-100,-100,100,0,2,0,NA,0,-2,0,Tier4,0
HDX,0,0,0,0,0,0,NA,0,-1,0,Tier4,0
HEATR1,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
HEATR3,0,0,0,0,3,0,NA,0,0,0,Tier4,0
HEATR4,-100,-100,-100,0,3,0,NA,0,0,0,Tier4,0
HEATR5A,-100,-100,-100,NA,2,0,NA,0,0,0,Tier4,0
HEATR5B,0,0,0,0,2,0,NA,0,-2,0,Tier4,0
HEATR6,0,0,0,0,3,0,NA,0,0,0,Tier4,0
HEATR9,-80,-80,80,NA,3,0,NA,0,0,0,Tier4,0
HEBP1,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
HEBP2,-90,-90,90,NA,2,0,NA,0,-2,0,Tier4,0
HECTD1,-95,-95,95,0,1,0,NA,0,0,0,Tier4,0
HECTD2,-90,-95,80,0,0,0,NA,0,0,0,Tier4,0
HECTD3,-100,-100,100,NA,1,0,NA,0,-1,0,Tier4,0
HECTD4,-95,-95,95,0,2,0,NA,0,5,0,Tier4,0
HECW1,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
HECW2,-100,-100,100,NA,1,0,NA,0,-1,0,Tier4,0
HELB,-95,-95,90,0,0,0,NA,0,-3,0,Tier4,0
HELLS,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
HELQ,-50,-50,50,0,1,0,NA,0,-2,0,Tier4,0
HELT,0,0,0,NA,0,0,NA,0,-1,0,Tier4,0
HELZ2,0,0,0,NA,0,0,NA,0,-1,0,Tier4,0
HEMGN,-90,-90,90,0,2,0,NA,0,-1,0,Tier4,0
HEMK1,-90,-90,90,NA,1,0,NA,0,-1,0,Tier4,0
HERC1,-95,-95,95,NA,1,0,NA,0,0,0,Tier4,0
HERC3,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
HERC4,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
HERC5,-95,-95,85,NA,0,0,NA,0,-1,0,Tier4,0
HERC6,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
HES1,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
HES2,0,0,0,NA,1,0,NA,0,-1,0,Tier4,0
